source_genesymbol	target_genesymbol	is_directed	consensus_direction	references
ADAM10	CTNNA1	1	1	NA
SGK1	NFKB1	1	1	NA
TP53	SESN3	1	1	NA
DDR1	NEUROD1	1	1	NA
UCN	MAPK3	1	1	NA
CNR1	CACNB3	1	1	NA
ZAP70	VAV3	1	1	NA
COL5A1	CD44	1	1	NA
GTF2H4	ERCC1	1	1	NA
SOCS4	IFNAR1	1	1	NA
VEGFA	SHC1	1	1	NA
NECTIN1	PTK2	1	1	NA
NRG2	NRG1	1	1	NA
COL11A2	ITGB4	1	1	NA
MLST8	EIF3I	1	1	NA
LIF	LPL	1	1	NA
RELA	PTGS2	1	1	NA
BIRC2	CASP6	1	1	NA
UBE2N	NBN	1	1	NA
SRC	NUMB	1	1	NA
RPS6KB1	PSMC4	1	1	NA
CCL3	CXCR6	1	1	NA
ITGB3	IGF1	1	1	NA
PSMC1	SKP1	1	1	NA
NUP210	SNRPD2	1	1	NA
VAMP2	INS	1	1	NA
FZD3	DVL3	1	1	NA
FGF12	MET	1	1	NA
HRAS	ADCY1	1	1	NA
TNXB	ITGB3	1	1	NA
EDNRA	JAK2	1	1	NA
PRL	SSTR5	1	1	NA
FN1	PIK3R1	1	1	NA
GNG8	PIK3CB	1	1	NA
IL2RA	SMPD1	1	1	NA
TNR	ITGB7	1	1	NA
FGFR1	EXOSC5	1	1	NA
HCK	GRB2	1	1	NA
PROK1	MAPK3	1	1	NA
PROP1	POU1F1	1	1	NA
EIF6	RPS27	1	1	NA
VEGFC	GRB2	1	1	NA
DOK2	HRAS	1	1	NA
CSNK2A1	MAP1B	1	1	NA
RUVBL2	HSPD1	1	1	NA
CDK2	DDAH2	1	1	NA
RGMA	TAB1	1	1	NA
HGS	FGF7	1	1	NA
DLG4	SHC2	1	1	NA
CXCL1	CXCL8	1	1	NA
CXCL8	CXCL1	1	1	NA
DYRK1B	ZNF626	1	1	NA
PPP3R1	CSNK1A1	1	1	NA
STK4	TRIM24	1	1	NA
TCF3	MYC	1	1	ACSN:11955436;ACSN:11967263;ACSN:12051714;ACSN:15576399;ACSN:15810077;ACSN:16039586;ACSN:16940750;ACSN:17143292;ACSN:17306568;ACSN:17666529;ACSN:19619488;ACSN:19623618;ACSN:19751508;ACSN:21151179;ACSN:21285352;ACSN:22270359;ACSN:22290435;ACSN:22761862;ACSN:22943793;ACSN:23343194;ACSN:7542250;ACSN:8666229
ELANE	ADRA1A	1	1	NA
ELF3	TXLNG	1	1	NA
RPS6KB1	EIF4A1	1	1	ACSN:11108711;ACSN:12713446;ACSN:15905173;ACSN:16286006;ACSN:17052453;ACSN:17053147;ACSN:18423201;ACSN:19339977;ACSN:19720745;ACSN:20647036;ACSN:20832730;ACSN:21233202
ITGAM	RAP1B	1	1	NA
RAP1B	ITGAM	1	1	NA
ACVR1C	ACVRL1	1	1	NA
IL2RG	FYN	1	1	NA
PPP1CC	PHKA2	1	1	NA
CLK2	DDX39A	1	1	NA
RASGRP4	RRAS2	1	1	NA
E2F2	PLAU	1	1	NA
PSMA6	SKP1	1	1	NA
YES1	GAB1	1	1	NA
STK17A	SSX2	1	1	NA
AKT1	MYC	1	1	ACSN:17942906;ACSN:9804616
UBE2L3	SNCA	1	1	NA
CASP3	FHOD1	1	1	NA
PPP3CA	RNF128	1	1	NA
SDHC	SDHB	1	1	NA
DKK2	CTNNB1	1	1	NA
SOCS5	JAK1	1	1	NA
CTNNB1	MGAT3	1	1	NA
ERBB2	PIK3CG	1	1	ACSN:17496910
PRKCG	NRAS	1	1	NA
TNIP3	NFKB1	1	1	NA
TEK	FES	1	1	NA
PIK3R5	PLCG1	1	1	NA
DNM2	AP1G1	1	1	NA
PHKA1	PYGL	1	1	NA
MUC1	CASP8	1	1	NA
CXCL12	STAT1	1	1	NA
IFNG	SMAD7	1	1	NA
SOCS3	STAT3	1	1	NA
STAT3	SOCS3	1	1	NA
UBXN1	UBE2C	1	1	NA
ARNT	RORA	1	1	NA
IL12RB1	STAT1	1	1	NA
SYK	SHC4	1	1	NA
GNAI1	PIK3CG	1	1	NA
PRKCD	GLI2	1	1	NA
COL5A1	ITGA10	1	1	NA
IL10	IL11	1	1	NA
OR10A4	CD4	1	1	NA
NUP214	KPNB1	1	1	NA
FGF9	SPP1	1	1	NA
CCR4	GNAI1	1	1	NA
SRPRA	SRP68	1	1	NA
CTRL	ELN	1	1	NA
CFB	RAC1	1	1	NA
CDK5	EXOSC3	1	1	NA
MDM2	NEDD8	1	1	NA
MYB	GATA1	1	1	NA
GATA1	MYB	1	1	NA
PRKCQ	INSR	1	1	NA
STAT1	CCND3	1	1	NA
ITCH	NRG1	1	1	NA
PSMB1	FZR1	1	1	NA
NECTIN1	CDC42	1	1	NA
RANBP2	DDX20	1	1	NA
COL3A1	ITGA3	1	1	NA
ACTA1	PIK3R1	1	1	NA
HUS1	TREX1	1	1	NA
TREX1	HUS1	1	1	NA
S1PR2	MAPK1	1	1	NA
CHRNA1	PLCG1	1	1	NA
RXRG	UCP1	1	1	NA
CLK1	ZSCAN18	1	1	NA
KHSRP	NOS2	1	1	NA
F2RL3	GNGT1	1	1	NA
PSMB9	ANAPC2	1	1	NA
IL4	SLC25A6	1	1	NA
PRKX	GLI1	1	1	NA
CDC14B	ANAPC11	1	1	NA
INPP5D	RAF1	1	1	NA
PSMF1	CDC16	1	1	NA
STAT3	SOCS1	1	1	NA
IL1R1	TRADD	1	1	NA
ESR1	TUBA1A	1	1	NA
TBL1XR1	CTNNB1	1	1	NA
HCST	PIK3CD	1	1	NA
EIF1AX	HBA1	1	1	NA
NEK10	ASAP2	1	1	NA
PSMA8	FZR1	1	1	NA
NMI	CCNE1	1	1	NA
CDC23	UBE2C	1	1	NA
CXCR3	GNB1	1	1	NA
FAS	MAP2K3	1	1	NA
CDK5	MAPK12	1	1	NA
JUN	PLAUR	1	1	NA
RELA	TRAF1	1	1	NA
TRAF1	RELA	1	1	NA
NCSTN	DLL1	1	1	NA
ZEB2	VIM	1	1	NA
LAMA2	ITGA4	1	1	NA
PPP1CB	GYS2	1	1	NA
IL2RG	PRKCZ	1	1	NA
RRAGB	DEPTOR	1	1	NA
ERCC2	RAD23B	1	1	NA
WDR48	FANCI	1	1	ACSN:18082604;ACSN:18082605;ACSN:18931676;ACSN:19075014;ACSN:19217432;ACSN:19264559;ACSN:19622404;ACSN:19686080;ACSN:23589330
CDKN1A	MLXIPL	1	1	NA
HOXA7	ETS1	1	1	NA
FLT4	PIK3CD	1	1	ACSN:17496910
DUSP2	MAPK13	1	1	NA
FGF6	FOS	1	1	NA
NUP93	SNRPD1	1	1	NA
SNCA	PRKCB	1	1	NA
FGFR1	MMP9	1	1	NA
IRS1	PIK3R5	1	1	NA
PSMD7	ANAPC7	1	1	NA
TFDP2	TYMS	1	1	NA
TIRAP	IKBKB	1	1	NA
CXCR4	LCK	1	1	NA
NCSTN	NOTCH1	1	1	NA
TNC	ITGA11	1	1	NA
TNFAIP8	TNF	1	1	NA
CALML3	PPP3CB	1	1	NA
IFNG	FST	1	1	NA
RPS6KA1	BUB1	1	1	NA
NR3C1	CSN2	1	1	NA
TNF	GPR160	1	1	NA
PITRM1	TNF	1	1	NA
MYD88	IKBKG	1	1	NA
ENAH	ACTR3	1	1	NA
FGF6	SPP1	1	1	NA
RPS6KB1	RPS5	1	1	NA
CASP3	LAMA3	1	1	NA
GRK6	XCR1	1	1	NA
TNFSF11	IFNB1	1	1	NA
LYN	EPHB1	1	1	NA
EPHB1	LYN	1	1	NA
AP1S2	IL6	1	1	NA
LDLRAP1	APOE	1	1	NA
YWHAH	MAP2K2	1	1	NA
CXCL2	CCR6	1	1	NA
ARFGAP1	ARFGAP3	1	1	NA
STK11	CAMKK1	1	1	NA
FGFR2	MTA1	1	1	NA
EGFR	RHOD	1	1	NA
RAC1	MAP2K1	1	1	ACSN:11274345;ACSN:11777939;ACSN:12040186;ACSN:12738796;ACSN:14585353;ACSN:15574420;ACSN:17496910;ACSN:18000759;ACSN:18855897;ACSN:19151919;ACSN:19568798;ACSN:21614932
FGF17	PDGFRB	1	1	NA
IL12RB2	CCL3	1	1	NA
STAT2	CCND3	1	1	NA
IL2RA	GZMB	1	1	NA
PSMB3	CDK2	1	1	NA
RBFOX2	HEY1	1	1	NA
HEY1	RBFOX2	1	1	NA
RAD1	OGG1	1	1	NA
ANGPT1	FES	1	1	NA
PRKCA	ITGA6	1	1	NA
CXCL8	CX3CR1	1	1	NA
ADAM10	CTNND1	1	1	NA
RAD23B	UBE2D1	1	1	NA
IDE	SKP1	1	1	NA
UBQLN1	ELOC	1	1	NA
COPS5	FOSB	1	1	NA
TALDO1	TNFRSF10A	1	1	NA
PAAF1	FZR1	1	1	NA
SAG	VEGFA	1	1	NA
CXCL1	CDC42	1	1	NA
PSMD9	CUL1	1	1	NA
GNAI1	CD3G	1	1	NA
ZHX2	HK2	1	1	NA
PIK3R1	CREB1	1	1	NA
IL10RA	JAK3	1	1	NA
FGF8	FOS	1	1	NA
RBBP4	TERT	1	1	NA
SEH1L	EIF4E	1	1	NA
VTN	ITGA7	1	1	NA
SUPT7L	CAD	1	1	NA
SMARCB1	GTF2E1	1	1	NA
NR5A1	MYB	1	1	NA
WNT3A	FZD9	1	1	NA
PCNA	CDKN1B	1	1	NA
NPM1	CDKN1A	1	1	NA
JAK2	CAMK2B	1	1	NA
CREBBP	KIT	1	1	NA
FGF21	PDGFRB	1	1	NA
PLXNB1	PAK1	1	1	NA
RCC1	NUP93	1	1	NA
TP53BP2	NFKB1	1	1	NA
DNAJA3	WT1	1	1	NA
CSF2	CEACAM5	1	1	NA
STK17A	CBL	1	1	NA
OSM	IL6R	1	1	NA
PPP1R12A	MYH2	1	1	NA
ATF2	DUSP5	1	1	NA
PSMC5	ANAPC11	1	1	NA
CSNK2B	SMAD1	1	1	NA
TNFRSF1B	MAP3K14	1	1	NA
POLE2	RFC3	1	1	NA
DLG4	SHC3	1	1	NA
CITED2	NR1H3	1	1	NA
RHOA	CDKN1A	1	1	NA
NUP35	SMN2	1	1	NA
LAMB2	ITGA10	1	1	NA
CDC27	PTTG2	1	1	NA
TEK	BMX	1	1	NA
NAMPT	NOS2	1	1	NA
CXCL5	CCR5	1	1	NA
SYK	FOS	1	1	NA
SNCA	PSME1	1	1	NA
PSME1	SNCA	1	1	NA
NUP88	RAN	1	1	NA
TP53	CAV1	1	1	NA
ERVK-6	EIF4G1	1	1	NA
ERVK-6	EIF4G1	1	1	NA
ERVK-6	EIF4G1	1	1	NA
ERVK-6	EIF4G1	1	1	NA
ERVK-6	EIF4G1	1	1	NA
EGF	SH3GL2	1	1	NA
SLC17A7	SNAP25	1	1	NA
EIF5B	RPL4	1	1	NA
CCL24	CCR5	1	1	NA
NONO	KLK3	1	1	NA
SKP1	RELB	1	1	NA
PSMC4	ELOC	1	1	NA
PIK3AP1	NFKB1	1	1	NA
FYN	BFAR	1	1	NA
IFNG	CX3CL1	1	1	NA
MAPK1	ASAP3	1	1	NA
FRAT1	CTNNB1	1	1	NA
GRK2	CCR7	1	1	NA
CSNK1E	PAXBP1	1	1	NA
CDC26	PTTG2	1	1	NA
CD3E	PRF1	1	1	NA
AP1S2	VASP	1	1	NA
SOCS7	IL6ST	1	1	NA
CTBP1	TCF7L1	1	1	NA
VEGFA	PTK2	1	1	NA
PPIB	MAPK1	1	1	NA
AKT1	NCOA4	1	1	NA
CCR2	GNAI1	1	1	NA
CSF2RB	TYK2	1	1	NA
KLF1	KLF3	1	1	NA
TNFSF10	MAPK1	1	1	NA
IL2RG	HRAS	1	1	NA
BMP4	AMHR2	1	1	NA
PRKCA	LAMC3	1	1	NA
LYN	BLNK	1	1	NA
PPARA	EDN1	1	1	NA
AKT2	TSC1	1	1	ACSN:12150915;ACSN:12172553
COPS5	EPO	1	1	NA
CBL	RAP1B	1	1	NA
CASP9	EIF3A	1	1	NA
UBE2D2	EGF	1	1	NA
NEK3	MSANTD2	1	1	NA
B2M	LCP2	1	1	NA
RAB3GAP2	STX1A	1	1	NA
ADIPOQ	RETN	1	1	NA
ILK	CREB1	1	1	NA
NGFR	SMPD2	1	1	NA
CTNNA1	FER	1	1	NA
COL1A1	SDC2	1	1	NA
IL2	MYC	1	1	NA
S1PR1	SHC1	1	1	NA
MYC	TFRC	1	1	NA
PLA2G6	C4BPA	1	1	NA
EPHB2	ARF6	1	1	NA
ATF2	IL23A	1	1	NA
CAMP	RAPGEF4	1	1	NA
RXRB	UBC	1	1	NA
PRKACA	ZEB2	1	1	NA
PPP1R3B	PHKG2	1	1	NA
EPHA7	RHOA	1	1	NA
PLD1	IL13	1	1	NA
RAE1	GEMIN7	1	1	NA
EIF5B	RPL14	1	1	NA
RPS6KA4	HCLS1	1	1	NA
GLI3	WNT8A	1	1	NA
NR3C1	VIPR1	1	1	NA
SP1	APOA2	1	1	NA
ADCYAP1	SERPINA6	1	1	NA
POM121	SNRPD3	1	1	NA
PLCG2	PLA2G2E	1	1	NA
INS	IRS4	1	1	NA
SKP1	CDKN1C	1	1	NA
TRAF2	MAPK10	1	1	NA
PSMB4	UBE2C	1	1	NA
DYRK2	KCNIP2	1	1	NA
TNR	ITGA9	1	1	NA
SOCS7	PRL	1	1	NA
IL4	FCER2	1	1	NA
PSMA7	ANAPC11	1	1	NA
CXCL16	CCR9	1	1	NA
VWF	ITGB5	1	1	NA
BHLHE40	HIF1A	1	1	NA
HIF1A	BHLHE40	1	1	NA
BUB1	MLX	1	1	NA
LAMA1	DPF2	1	1	NA
PSMB11	ANAPC10	1	1	NA
EDN1	ADCY6	1	1	NA
POLR1H	ABCB1	1	1	NA
IFNA1	CIITA	1	1	NA
PTPRF	IGF1R	1	1	NA
DYRK4	DDX4	1	1	NA
MAPK8	DUSP2	1	1	NA
DUSP2	MAPK8	1	1	NA
SLC18A2	STX1A	1	1	NA
LEF1	KCNIP4	1	1	NA
CDC42BPA	MYL3	1	1	NA
GNA11	PIK3R1	1	1	NA
PRLH	PRL	1	1	NA
PPP3CC	ANAPC10	1	1	NA
IL17F	CXCL8	1	1	NA
GFRA1	CREB1	1	1	NA
TIRAP	CHUK	1	1	NA
GLI3	WNT5B	1	1	NA
TERT	PTEN	1	1	NA
FOS	AGT	1	1	NA
RXRB	SCD	1	1	NA
FOS	GCLC	1	1	NA
PTGER3	GNA11	1	1	NA
IRF6	STAT1	1	1	NA
PPP3CC	AP2A1	1	1	NA
RPS6KA1	HCLS1	1	1	NA
GNGT1	GRB2	1	1	NA
CRH	IL6	1	1	NA
MAPK1	SAA1	1	1	NA
PSMC6	ELOB	1	1	NA
GNG11	PLCB4	1	1	NA
EPOR	RAP1A	1	1	NA
FGFR1	MTA1	1	1	NA
EGFR	F3	1	1	NA
LIF	PLAU	1	1	NA
CXCL2	CCR3	1	1	NA
IFNG	VLDLR	1	1	NA
CCR6	GNAI1	1	1	NA
CFLAR	TNF	1	1	NA
CBLB	IL2RB	1	1	NA
PPP2R2B	KSR1	1	1	NA
IFNA1	RNF125	1	1	NA
PSMD11	CDC26	1	1	NA
YES1	EPHB1	1	1	NA
EPHB1	YES1	1	1	NA
UTS2R	EGF	1	1	NA
ARF1	CLTA	1	1	NA
TRIP12	ANAPC10	1	1	NA
TGFBR2	SARS1	1	1	NA
MAX	KIR3DL1	1	1	NA
GRK2	CCR9	1	1	NA
FGF7	SFTPA1	1	1	NA
EIF6	RPL31	1	1	NA
FGF7	IGF1R	1	1	NA
MARCKSL1	MUC5AC	1	1	NA
SSRP1	MDM2	1	1	NA
SOCS7	CSF2RB	1	1	NA
CDK1	ANAPC11	1	1	ACSN:12124778;ACSN:15279786;ACSN:15917306;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:19652693;ACSN:7575488
ZAP70	WWP1	1	1	NA
PLK4	CHEK2	1	1	NA
EIF5	RPS24	1	1	NA
IL4	CLEC4G	1	1	NA
CCL17	CCR3	1	1	NA
COL1A1	ITGB5	1	1	NA
NR2C1	KLK3	1	1	NA
CD40	MAPK8	1	1	NA
CXCR2	GNAI1	1	1	NA
CSF2	PRKACA	1	1	NA
PRKACA	CSF2	1	1	NA
DDR1	PPP1R13L	1	1	NA
HMOX1	CXCL8	1	1	NA
PTPRU	JAK1	1	1	NA
TP63	ADRM1	1	1	NA
CDKN1C	CCND1	1	1	NA
PDGFA	KDR	1	1	NA
CBL	CNTFR	1	1	NA
IL6ST	MITF	1	1	NA
ESR1	ALDOA	1	1	NA
GZMB	ECM1	1	1	NA
RIPK1	SMPD3	1	1	NA
DDB1	TP53	1	1	NA
MZF1	TERT	1	1	NA
PRKCB	SPHK2	1	1	NA
UHMK1	NEUROD1	1	1	NA
MN1	VDR	1	1	NA
DAG1	CDS1	1	1	NA
MAX	CEBPD	1	1	NA
GFPT1	TGFB1	1	1	NA
FGF13	BDNF	1	1	NA
PKMYT1	CCNE1	1	1	NA
SCYL2	CDCA7L	1	1	NA
BMP4	PDCD1	1	1	NA
CDK9	CCL2	1	1	NA
ITGB1	PRKAR1A	1	1	NA
PRKAR1A	ITGB1	1	1	NA
ARNT	ABCG2	1	1	NA
THPO	STAT3	1	1	NA
HDAC4	AR	1	1	NA
MLST8	CYCS	1	1	ACSN:12533512;ACSN:18046414
SMAD3	IFNB1	1	1	NA
MED1	APOA2	1	1	NA
MAPK11	SRF	1	1	NA
LAMC1	ITGB3	1	1	NA
BAG1	BCL2L11	1	1	NA
APLP2	CD14	1	1	NA
SMO	GLI2	1	1	ACSN:17641202;ACSN:17688959;ACSN:18820483;ACSN:18997815;ACSN:19549984;ACSN:19592253;ACSN:20016067;ACSN:20643644;ACSN:20956384;ACSN:21209912
GNAI1	ADCY2	1	1	NA
LAMC1	ITGB8	1	1	NA
CDC27	ANAPC11	1	1	NA
ANAPC11	CDC27	1	1	NA
IFNG	KLF4	1	1	NA
MAX	TFRC	1	1	NA
PRKCG	ICAM1	1	1	NA
ANAPC1	UBE2E1	1	1	NA
IL23R	CD3E	1	1	NA
MAPK14	SP1	1	1	NA
PRTN3	VWF	1	1	NA
PRKCB	VCAM1	1	1	NA
PFN1	PIK3CG	1	1	NA
FZR1	ZZEF1	1	1	NA
IGF1	SREBF1	1	1	NA
TNF	FANCG	1	1	NA
PSMD6	CDC26	1	1	NA
COMP	ITGA11	1	1	NA
ITGB3	PIK3C2A	1	1	NA
PRKACB	MAPK3	1	1	NA
MAPK3	PRKACB	1	1	NA
DYRK1B	ZNF606	1	1	NA
SOCS4	IL20RA	1	1	NA
IBTK	CD79B	1	1	NA
CHAD	ITGA10	1	1	NA
IFNG	CCL3	1	1	NA
PTN	CTTN	1	1	NA
NRG2	PIK3R1	1	1	NA
CTSD	MMP9	1	1	NA
CD19	PIK3CG	1	1	NA
GNG12	PLCB3	1	1	NA
IL1A	MAP4K4	1	1	NA
CREBBP	NR1H3	1	1	NA
CD2	PRKAR1A	1	1	NA
CCNT2	POLR2L	1	1	NA
MAPK1	FGF20	1	1	NA
FGF20	MAPK1	1	1	NA
NTF3	RIT2	1	1	NA
EGF	ATM	1	1	NA
PPARGC1A	EHHADH	1	1	NA
PPP2CA	YWHAB	1	1	NA
MET	NRAS	1	1	NA
CDK18	SMAD3	1	1	NA
LRP6	LEF1	1	1	NA
SIRT1	EPO	1	1	NA
GRK5	CCR2	1	1	NA
CNTF	PRL	1	1	NA
STK36	UHMK1	1	1	NA
UBB	LRP6	1	1	NA
CDK4	ETF1	1	1	NA
NOX4	PTPN1	1	1	NA
IL2	DKC1	1	1	NA
APEX1	EPAS1	1	1	NA
NEK4	ZNF410	1	1	NA
RHOA	KLF4	1	1	NA
FGF9	PDGFRA	1	1	NA
SEM1	CDK2	1	1	NA
PSMD8	CKS1B	1	1	NA
RAC1	CDK5	1	1	NA
CALML5	MYLK2	1	1	NA
RUNX1	FLT3	1	1	NA
IL10RB	MAP3K5	1	1	NA
IFNAR1	IRF9	1	1	NA
SOCS3	IL7R	1	1	NA
HES1	RCAN1	1	1	NA
XRN1	LSM6	1	1	NA
FGF4	PDGFRA	1	1	NA
MYC	NDRG2	1	1	NA
E2F2	CASP7	1	1	NA
RASA2	RRAS	1	1	NA
COL11A1	ITGA7	1	1	NA
EPOR	TYK2	1	1	NA
PSENEN	NOTCH3	1	1	NA
RGS9	PDE6G	1	1	NA
PAK1	MAGEA9B	1	1	NA
PPP1CB	MYL10	1	1	NA
VEGFA	PHOSPHO1	1	1	NA
INSR	SGK1	1	1	NA
IL5	SIGLEC8	1	1	NA
PDPK1	TGFB3	1	1	NA
SERPINB2	PLG	1	1	NA
PRKCE	PTPN11	1	1	NA
SOCS1	OSMR	1	1	NA
IQGAP1	DIAPH1	1	1	NA
HMGB1	F3	1	1	NA
CX3CL1	CCR9	1	1	NA
IFNA1	B2M	1	1	NA
TLR2	IKBKG	1	1	NA
CRKL	RAC1	1	1	NA
JAK2	CALM3	1	1	NA
WNK1	HLCS	1	1	NA
TNXB	ITGA7	1	1	NA
RNF41	CREB1	1	1	NA
NGFR	RHOB	1	1	NA
HSPA4	AIFM1	1	1	NA
CDK6	PKNOX1	1	1	NA
CALML3	ADCY3	1	1	NA
ITGA5	RAC1	1	1	NA
CXCR3	JAK2	1	1	NA
LYN	VAV1	1	1	NA
IL27RA	STAT2	1	1	NA
AKT1	KLHL25	1	1	NA
MAPK9	CCL4	1	1	NA
MAX	SERPINI1	1	1	NA
SPP1	ITGB7	1	1	NA
TYK2	CCR5	1	1	NA
MYLK	TRPC5	1	1	NA
DUSP1	DUT	1	1	NA
WEE1	PKM	1	1	NA
NOTCH1	PTCRA	1	1	NA
NEK9	BCL3	1	1	NA
PTK2	SHC4	1	1	NA
JUN	VEGFC	1	1	NA
CCL1	CCR4	1	1	NA
SPP1	MT1G	1	1	NA
SMAD4	CDKN1A	1	1	ACSN:11013220;ACSN:11074002;ACSN:12545156;ACSN:15155580;ACSN:17550342;ACSN:9389648;ACSN:9618481
ITGA1	XIAP	1	1	NA
MNAT1	LBR	1	1	NA
IL1B	MMP9	1	1	NA
EFNA5	RHOA	1	1	NA
GIT1	CDKN2A	1	1	NA
GIT1	CDKN2A	1	1	NA
MAD2L1	FZR1	1	1	NA
PSMA6	ANAPC10	1	1	NA
CDC16	UBE2C	1	1	NA
STAT3	LBP	1	1	NA
NFKB1	GALR1	1	1	NA
UBE3C	FZR1	1	1	NA
IL5RA	JAK3	1	1	NA
CDKL5	MBNL3	1	1	NA
POFUT1	DVL1	1	1	NA
IFNG	CXCL8	1	1	NA
HAT1	TGIF1	1	1	NA
NUP93	SNRPD3	1	1	NA
RGS9BP	GNAT2	1	1	NA
MAPK1	TERT	1	1	NA
CXCL16	CCR10	1	1	NA
NUP188	SNRPD2	1	1	NA
TBK1	SRXN1	1	1	NA
CBLB	MPL	1	1	NA
CSNK2A2	UHMK1	1	1	NA
CCL3L1	CCR6	1	1	NA
RAPGEF5	PRKCB	1	1	NA
TGFB1	MBP	1	1	NA
AGTR2	PIK3R1	1	1	NA
HRAS	YWHAQ	1	1	NA
DBF4	MCM5	1	1	ACSN:15279786;ACSN:17018296;ACSN:17102137;ACSN:17116885;ACSN:17296725;ACSN:17303408;ACSN:17582221;ACSN:17660363;ACSN:18590585;ACSN:19793801;ACSN:7575488
SPI1	CCND2	1	1	NA
CSK	PIK3R1	1	1	NA
ANAPC5	UBE2C	1	1	NA
NTRK3	NRAS	1	1	NA
GNA12	FARP1	1	1	NA
CAMK2A	CSRP3	1	1	NA
LYN	LAT	1	1	NA
CAPN1	CASP9	1	1	NA
GRAP2	CDC42	1	1	NA
AGTR2	PLCG1	1	1	NA
FZD1	TCF7	1	1	NA
E2F1	SMAD3	1	1	NA
CASP4	EIF4G1	1	1	NA
IFNGR1	CAMK2G	1	1	NA
SOCS3	DVL3	1	1	NA
FOXP1	AR	1	1	NA
MYB	ATP2B1	1	1	NA
TPSAB1	S100A12	1	1	NA
TGFB2	AXIN1	1	1	NA
CD3G	SHC1	1	1	NA
CASP9	EIF4A1	1	1	NA
CSNK1A1	TCF3	1	1	NA
PLAGL2	NCF2	1	1	NA
CCL15	CCR10	1	1	NA
PIK3R5	PDPK1	1	1	NA
LAMA4	ITGA4	1	1	NA
PPARA	TNF	1	1	NA
CCR7	GNAI3	1	1	NA
UBE2N	TAB1	1	1	NA
IRF7	IFNA1	1	1	NA
RGS1	YES1	1	1	NA
CD8A	GRAP2	1	1	NA
IKBKG	IRS2	1	1	NA
IBSP	ITGB7	1	1	NA
EDN1	SLC9A1	1	1	NA
IL10	FOSB	1	1	NA
MS4A2	FOS	1	1	NA
PRKCE	ITGB7	1	1	NA
PPARD	ILK	1	1	NA
PRKCA	ADAM12	1	1	NA
PAWR	CFLAR	1	1	NA
STAT1	VEGFA	1	1	NA
IL2RG	BCL2	1	1	NA
TGFB1	STRAP	1	1	NA
CYCS	CASP7	1	1	NA
TFDP2	CBX5	1	1	NA
HDAC7	VEGFA	1	1	NA
IL6ST	STAT4	1	1	NA
CDK5	APAF1	1	1	NA
FCER1G	PIK3R1	1	1	NA
HLA-B	KIR2DS4	1	1	NA
PDE3A	CAMP	1	1	NA
LYN	YWHAZ	1	1	NA
PTPRJ	HGF	1	1	NA
CDC42	MMP1	1	1	NA
LAMA4	PIK3R1	1	1	NA
RAD23A	TP53	1	1	NA
MAPK1	NFKBIA	1	1	NA
KAT5	NCL	1	1	NA
TGFB1	EP300	1	1	NA
IL2	MAPK8	1	1	NA
SEC11A	DDOST	1	1	NA
UBE3C	SKP1	1	1	NA
WEE1	HSFX1	1	1	NA
MAP3K7	TGFB1	1	1	NA
TGFB1	MAP3K7	1	1	NA
FOXM1	HSPA1B	1	1	NA
TEK	CDKN1A	1	1	NA
PRKX	EP300	1	1	NA
TIMP1	CFTR	1	1	NA
UBQLN1	ANAPC7	1	1	NA
NCSTN	ERBB4	1	1	NA
PDPK1	ITGB4	1	1	NA
CCNT2	POLR2B	1	1	NA
PSMB1	UBE2E1	1	1	NA
PPP1CB	PHKA2	1	1	NA
IL12B	FASLG	1	1	NA
PLCG1	PLA2G2A	1	1	NA
LAMB4	SV2B	1	1	NA
TGFBR2	ASCC3	1	1	NA
FOSL2	CCNA2	1	1	NA
IL2	DOCK2	1	1	NA
TRIB3	PDPK1	1	1	NA
MAX	COL1A2	1	1	NA
SMARCB1	CSF1	1	1	NA
GRK5	ADRB3	1	1	NA
PSMB3	ANAPC10	1	1	NA
PRKCI	MDM4	1	1	NA
IL5RA	STAT5A	1	1	NA
PPP2CA	JAM3	1	1	NA
TFAP2A	PTEN	1	1	NA
PIK3R5	PDK1	1	1	NA
CCL14	CCR6	1	1	NA
TNFRSF8	TNFAIP3	1	1	NA
COL5A3	ITGA6	1	1	NA
PSMC3	ANAPC4	1	1	NA
MAX	ITGB4	1	1	NA
DDR1	POLK	1	1	NA
CAMKK2	CAMK1G	1	1	NA
PDGFB	DOK1	1	1	NA
CDK9	POLR2I	1	1	NA
STAT3	TICAM1	1	1	NA
TNF	SAA1	1	1	NA
PAK3	MAPK11	1	1	NA
RXRB	SCD5	1	1	NA
IL1B	NOS2	1	1	NA
NOS2	IL1B	1	1	NA
PIM1	NEUROD1	1	1	NA
E2F1	E2F2	1	1	ACSN:15014447
PDGFD	FLT4	1	1	NA
FLT4	SHC4	1	1	NA
SYK	NFKB1	1	1	NA
ROCK2	MYLPF	1	1	NA
ABI1	ARPC2	1	1	NA
FGFR2	PIK3R2	1	1	ACSN:17496910
STAT5A	NCKAP1L	1	1	NA
TGFB1	AKT1	1	1	NA
AKT1	TGFB1	1	1	NA
EIF5	RPS9	1	1	NA
YY1	HOXB13	1	1	NA
GRK7	OPN1LW	1	1	NA
SKP1	EPS8	1	1	NA
JAK2	PIK3R5	1	1	NA
PRKACG	ITGB1	1	1	NA
HDAC7	H3C15	1	1	NA
